id,name,category,source_page_url,source_url,local_path,declared_sha256,local_sha256,local_bytes,local_width,local_height,http_status,content_type,final_url,remote_sha256,remote_bytes,remote_width,remote_height,remote_format,declared_matches_local,remote_matches_local,dimensions_match,error,attempts
currency_wars_equipment_072,痛觉阻断芯片,advanced,https://wiki.biligame.com/sr/%E7%97%9B%E8%A7%89%E9%98%BB%E6%96%AD%E8%8A%AF%E7%89%87,https://patchwiki.biligame.com/images/sr/7/71/6549yh6pqolczbqqxp02vqdjmzfs7ke.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_072.png,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,29438,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/71/6549yh6pqolczbqqxp02vqdjmzfs7ke.png,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,29438,128,128,PNG,True,True,True,,1
currency_wars_equipment_073,碎星斩舰刀,advanced,https://wiki.biligame.com/sr/%E7%A2%8E%E6%98%9F%E6%96%A9%E8%88%B0%E5%88%80,https://patchwiki.biligame.com/images/sr/1/11/4tp5deflxs90qowulzea1284u7y5xj7.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_073.png,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,31837,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/1/11/4tp5deflxs90qowulzea1284u7y5xj7.png,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,31837,128,128,PNG,True,True,True,,1
currency_wars_equipment_074,绝对热量,advanced,https://wiki.biligame.com/sr/%E7%BB%9D%E5%AF%B9%E7%83%AD%E9%87%8F,https://patchwiki.biligame.com/images/sr/5/58/44folvfa971o8gov65thbnxgum3u1f2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_074.png,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,30024,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/5/58/44folvfa971o8gov65thbnxgum3u1f2.png,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,30024,128,128,PNG,True,True,True,,1
currency_wars_equipment_075,胜利之旗,advanced,https://wiki.biligame.com/sr/%E8%83%9C%E5%88%A9%E4%B9%8B%E6%97%97,https://patchwiki.biligame.com/images/sr/3/31/535v3d7kzwbgfxudq0forup9v3chxok.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_075.png,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,25775,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/31/535v3d7kzwbgfxudq0forup9v3chxok.png,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,25775,128,128,PNG,True,True,True,,1
currency_wars_equipment_076,自适应外骨骼,advanced,https://wiki.biligame.com/sr/%E8%87%AA%E9%80%82%E5%BA%94%E5%A4%96%E9%AA%A8%E9%AA%BC,https://patchwiki.biligame.com/images/sr/e/e7/es524rclnsrht795b56rnt1nfxkvjln.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_076.png,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,34365,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/e/e7/es524rclnsrht795b56rnt1nfxkvjln.png,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,34365,128,128,PNG,True,True,True,,1
currency_wars_equipment_077,蓄能帆,advanced,https://wiki.biligame.com/sr/%E8%93%84%E8%83%BD%E5%B8%86,https://patchwiki.biligame.com/images/sr/3/31/50olq8xte3l0aeuagqh7l3gcu0hmjm6.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_077.png,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,34741,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/31/50olq8xte3l0aeuagqh7l3gcu0hmjm6.png,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,34741,128,128,PNG,True,True,True,,1
currency_wars_equipment_078,虫洞掘进钻头,advanced,https://wiki.biligame.com/sr/%E8%99%AB%E6%B4%9E%E6%8E%98%E8%BF%9B%E9%92%BB%E5%A4%B4,https://patchwiki.biligame.com/images/sr/5/5d/7alriyktsxdl43fuoc5z3hkqog26m5l.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_078.png,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,32726,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/5/5d/7alriyktsxdl43fuoc5z3hkqog26m5l.png,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,32726,128,128,PNG,True,True,True,,1
currency_wars_equipment_079,行星钻地弹,advanced,https://wiki.biligame.com/sr/%E8%A1%8C%E6%98%9F%E9%92%BB%E5%9C%B0%E5%BC%B9,https://patchwiki.biligame.com/images/sr/2/24/4hbqrn3pq600ijf5mkqpqzdeude4h5i.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_079.png,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,26340,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/2/24/4hbqrn3pq600ijf5mkqpqzdeude4h5i.png,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,26340,128,128,PNG,True,True,True,,1
currency_wars_equipment_080,追逐星辰,advanced,https://wiki.biligame.com/sr/%E8%BF%BD%E9%80%90%E6%98%9F%E8%BE%B0,https://patchwiki.biligame.com/images/sr/9/99/b0d8lme3910kdmbez1qs905zlxudaz6.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_080.png,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,33526,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/99/b0d8lme3910kdmbez1qs905zlxudaz6.png,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,33526,128,128,PNG,True,True,True,,1
currency_wars_equipment_081,闪光手榴弹,advanced,https://wiki.biligame.com/sr/%E9%97%AA%E5%85%89%E6%89%8B%E6%A6%B4%E5%BC%B9,https://patchwiki.biligame.com/images/sr/8/85/kubtrv6ger3f7d36hfttomyu0smwfvk.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_081.png,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,31824,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/8/85/kubtrv6ger3f7d36hfttomyu0smwfvk.png,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,31824,128,128,PNG,True,True,True,,1
currency_wars_equipment_082,随便骰子,advanced,https://wiki.biligame.com/sr/%E9%9A%8F%E4%BE%BF%E9%AA%B0%E5%AD%90,https://patchwiki.biligame.com/images/sr/f/fe/2r86qfn8jis73yz7ymp1keg0ljkppe8.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_082.png,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,24563,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/f/fe/2r86qfn8jis73yz7ymp1keg0ljkppe8.png,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,24563,128,128,PNG,True,True,True,,1
currency_wars_equipment_083,高周波电锯,advanced,https://wiki.biligame.com/sr/%E9%AB%98%E5%91%A8%E6%B3%A2%E7%94%B5%E9%94%AF,https://patchwiki.biligame.com/images/sr/d/d1/295dp1qdznous57998ddav5rpftk3q2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_083.png,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,30328,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/d/d1/295dp1qdznous57998ddav5rpftk3q2.png,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,30328,128,128,PNG,True,True,True,,1
currency_wars_equipment_084,红钻,gem_material,https://wiki.biligame.com/sr/%E7%BA%A2%E9%92%BB,https://patchwiki.biligame.com/images/sr/4/42/2u1q96qnbehmsfl5aothiodopwi83gn.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_084.png,89a8842bef4cd82a65c23ccc24c11539b90bd4c9f3245e3d46d5238e1c1f7999,89a8842bef4cd82a65c23ccc24c11539b90bd4c9f3245e3d46d5238e1c1f7999,25537,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/4/42/2u1q96qnbehmsfl5aothiodopwi83gn.png,89a8842bef4cd82a65c23ccc24c11539b90bd4c9f3245e3d46d5238e1c1f7999,25537,128,128,PNG,True,True,True,,1
currency_wars_equipment_085,蓝钻,gem_material,https://wiki.biligame.com/sr/%E8%93%9D%E9%92%BB,https://patchwiki.biligame.com/images/sr/b/b5/jy9fk5wb7wlcv16m191bwp2fjzkd8d5.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_085.png,7d996184f8090bd7a0bb79699810f2a9e1cdebd52fde7ed2cf34ec7e8e6d143c,7d996184f8090bd7a0bb79699810f2a9e1cdebd52fde7ed2cf34ec7e8e6d143c,23266,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/b/b5/jy9fk5wb7wlcv16m191bwp2fjzkd8d5.png,7d996184f8090bd7a0bb79699810f2a9e1cdebd52fde7ed2cf34ec7e8e6d143c,23266,128,128,PNG,True,True,True,,1
currency_wars_equipment_086,财富宝钻,wealth_gem,https://wiki.biligame.com/sr/%E8%B4%A2%E5%AF%8C%E5%AE%9D%E9%92%BB,https://patchwiki.biligame.com/images/sr/6/6b/61t8p4n2dqp3hckscoinmra0mypyfsl.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_086.png,1e13d90dc6590245df3aa2df61285035f1a37d311dba5770e7588e4d5e9543cb,1e13d90dc6590245df3aa2df61285035f1a37d311dba5770e7588e4d5e9543cb,25733,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/6/6b/61t8p4n2dqp3hckscoinmra0mypyfsl.png,1e13d90dc6590245df3aa2df61285035f1a37d311dba5770e7588e4d5e9543cb,25733,128,128,PNG,True,True,True,,1
currency_wars_equipment_087,以牙还牙甲•特权,privileged,https://wiki.biligame.com/sr/%E4%BB%A5%E7%89%99%E8%BF%98%E7%89%99%E7%94%B2%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/b/b9/eo02d2gr85j4lqukmjstaz91b6ip3wu.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_087.png,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,35177,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/b/b9/eo02d2gr85j4lqukmjstaz91b6ip3wu.png,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,35177,128,128,PNG,True,True,True,,1
currency_wars_equipment_088,信心注入器•特权,privileged,https://wiki.biligame.com/sr/%E4%BF%A1%E5%BF%83%E6%B3%A8%E5%85%A5%E5%99%A8%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/1/19/4hqov03g1ee61d5brm35ncbu1ln8tje.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_088.png,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,31189,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/1/19/4hqov03g1ee61d5brm35ncbu1ln8tje.png,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,31189,128,128,PNG,True,True,True,,1
currency_wars_equipment_089,光能盾牌•特权,privileged,https://wiki.biligame.com/sr/%E5%85%89%E8%83%BD%E7%9B%BE%E7%89%8C%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/3b/mehybcs3df2tt1o2lv56ktaea1caa3q.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_089.png,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,23578,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/3b/mehybcs3df2tt1o2lv56ktaea1caa3q.png,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,23578,128,128,PNG,True,True,True,,1
currency_wars_equipment_090,光速螺旋桨•特权,privileged,https://wiki.biligame.com/sr/%E5%85%89%E9%80%9F%E8%9E%BA%E6%97%8B%E6%A1%A8%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/9/99/tuj9v192vmobh7xslh16kbia0uurl7q.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_090.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,31526,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/99/tuj9v192vmobh7xslh16kbia0uurl7q.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,31526,128,128,PNG,True,True,True,,1
currency_wars_equipment_091,冷笑话引擎•特权,privileged,https://wiki.biligame.com/sr/%E5%86%B7%E7%AC%91%E8%AF%9D%E5%BC%95%E6%93%8E%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/0/00/7slh4vr9sj62l96ejejxu2emvixd77o.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_091.png,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,32541,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/00/7slh4vr9sj62l96ejejxu2emvixd77o.png,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,32541,128,128,PNG,True,True,True,,1
currency_wars_equipment_092,动能激发剑•特权,privileged,https://wiki.biligame.com/sr/%E5%8A%A8%E8%83%BD%E6%BF%80%E5%8F%91%E5%89%91%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/5/53/pfnwa5i7hlxk6ziktp34zphh6s7h757.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_092.png,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,29689,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/5/53/pfnwa5i7hlxk6ziktp34zphh6s7h757.png,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,29689,128,128,PNG,True,True,True,,1
currency_wars_equipment_093,反卫星狙击枪•特权,privileged,https://wiki.biligame.com/sr/%E5%8F%8D%E5%8D%AB%E6%98%9F%E7%8B%99%E5%87%BB%E6%9E%AA%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/0/0f/ih4obknjsrxnsotbtbgko1mtl6jtg6v.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_093.png,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,32182,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/0f/ih4obknjsrxnsotbtbgko1mtl6jtg6v.png,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,32182,128,128,PNG,True,True,True,,1
currency_wars_equipment_094,反重力皮靴•特权,privileged,https://wiki.biligame.com/sr/%E5%8F%8D%E9%87%8D%E5%8A%9B%E7%9A%AE%E9%9D%B4%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/9/9d/cvbi5e5z4thqgs311yf2j5ln6m5p89m.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_094.png,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,27496,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/9d/cvbi5e5z4thqgs311yf2j5ln6m5p89m.png,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,27496,128,128,PNG,True,True,True,,1
currency_wars_equipment_095,天基轨道炮•特权,privileged,https://wiki.biligame.com/sr/%E5%A4%A9%E5%9F%BA%E8%BD%A8%E9%81%93%E7%82%AE%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/4/4a/qv6dvngy31xn8r2eorix1rfc0uu5k4z.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_095.png,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,36000,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/4/4a/qv6dvngy31xn8r2eorix1rfc0uu5k4z.png,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,36000,128,128,PNG,True,True,True,,1
currency_wars_equipment_096,很硬的甲•特权,privileged,https://wiki.biligame.com/sr/%E5%BE%88%E7%A1%AC%E7%9A%84%E7%94%B2%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/f/fe/mefj3fu8vx0ri4eb0c103cor4it683j.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_096.png,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,29210,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/f/fe/mefj3fu8vx0ri4eb0c103cor4it683j.png,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,29210,128,128,PNG,True,True,True,,1
currency_wars_equipment_097,战场进化手册•特权,privileged,https://wiki.biligame.com/sr/%E6%88%98%E5%9C%BA%E8%BF%9B%E5%8C%96%E6%89%8B%E5%86%8C%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/b/b0/0unwdntnbtfeibmr78936k53mwugz26.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_097.png,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,32644,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/b/b0/0unwdntnbtfeibmr78936k53mwugz26.png,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,32644,128,128,PNG,True,True,True,,1
currency_wars_equipment_098,掩体生成枪•特权,privileged,https://wiki.biligame.com/sr/%E6%8E%A9%E4%BD%93%E7%94%9F%E6%88%90%E6%9E%AA%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/3a/tt9chl4txl7z29941avj88i1yoedelf.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_098.png,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,31931,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/3a/tt9chl4txl7z29941avj88i1yoedelf.png,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,31931,128,128,PNG,True,True,True,,1
currency_wars_equipment_099,斩首行动•特权,privileged,https://wiki.biligame.com/sr/%E6%96%A9%E9%A6%96%E8%A1%8C%E5%8A%A8%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/d/dc/pz3qe0xci2okxgu51qyp9zur7ejpert.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_099.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,31190,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/d/dc/pz3qe0xci2okxgu51qyp9zur7ejpert.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,31190,128,128,PNG,True,True,True,,1
currency_wars_equipment_100,杀红眼•特权,privileged,https://wiki.biligame.com/sr/%E6%9D%80%E7%BA%A2%E7%9C%BC%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/0/06/c8u8zqx3igju3acfb4lw5inlon0t9rq.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_100.png,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,29300,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/06/c8u8zqx3igju3acfb4lw5inlon0t9rq.png,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,29300,128,128,PNG,True,True,True,,1
currency_wars_equipment_101,步步生花•特权,privileged,https://wiki.biligame.com/sr/%E6%AD%A5%E6%AD%A5%E7%94%9F%E8%8A%B1%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/39/tp9rcxq8umu91bel9q1dgy0h5any5f3.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_101.png,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,31263,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/39/tp9rcxq8umu91bel9q1dgy0h5any5f3.png,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,31263,128,128,PNG,True,True,True,,1
currency_wars_equipment_102,武器大师•特权,privileged,https://wiki.biligame.com/sr/%E6%AD%A6%E5%99%A8%E5%A4%A7%E5%B8%88%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/6/61/hgt31ij3fy4x37nmhmuads1kd3ffaw1.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_102.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,34524,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/6/61/hgt31ij3fy4x37nmhmuads1kd3ffaw1.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,34524,128,128,PNG,True,True,True,,1
currency_wars_equipment_103,永动机•特权,privileged,https://wiki.biligame.com/sr/%E6%B0%B8%E5%8A%A8%E6%9C%BA%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/9/90/q757o4d9skctjwjsmnow7zsyexw5le2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_103.png,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,32428,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/90/q757o4d9skctjwjsmnow7zsyexw5le2.png,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,32428,128,128,PNG,True,True,True,,1
currency_wars_equipment_104,流星飞翼•特权,privileged,https://wiki.biligame.com/sr/%E6%B5%81%E6%98%9F%E9%A3%9E%E7%BF%BC%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/f/f0/alrn3tliluloz3vgqjrk499cd0w0da2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_104.png,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,29579,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/f/f0/alrn3tliluloz3vgqjrk499cd0w0da2.png,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,29579,128,128,PNG,True,True,True,,1
currency_wars_equipment_105,火力风暴潮•特权,privileged,https://wiki.biligame.com/sr/%E7%81%AB%E5%8A%9B%E9%A3%8E%E6%9A%B4%E6%BD%AE%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/e/e4/procmtsk0qooo58ce92in7h1z2v9tv0.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_105.png,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,26355,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/e/e4/procmtsk0qooo58ce92in7h1z2v9tv0.png,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,26355,128,128,PNG,True,True,True,,1
